"","Zone.Code","All_People","England","Scotland","Wales","Northern_Ireland","Rep_Ireland","Other_EU","Elsewhere"
"39400","60RF001401",199,5,185,2,1,0,2,4
"39401","60RF001402",135,3,128,0,3,1,0,0
"39402","60RF001403",174,9,165,0,0,0,0,0
"39403","60RF001404",155,2,152,0,0,0,1,0
"39404","60RF001405",161,5,150,1,2,0,2,1
"39405","60RF001406",92,6,73,0,1,2,1,9
"39406","60RF001407",100,9,88,0,1,1,0,1
"39407","60RF001408",134,6,125,0,0,0,1,2
"39408","60RF001409",236,7,220,0,0,1,2,6
"39409","60RF001410",98,1,96,0,0,0,0,1
"39410","60RF001411",132,6,125,0,0,0,1,0
"39411","60RF001412",95,2,93,0,0,0,0,0
"39412","60RF001413",133,4,125,0,1,0,1,2
"39413","60RF001414",158,8,142,0,2,2,3,1
"39414","60RF001415",151,2,148,0,0,0,1,0
"39415","60RF001416",151,3,147,0,1,0,0,0
"39416","60RF001417",125,6,117,0,1,0,1,0
"39417","60RF001418",107,2,104,1,0,0,0,0
"39418","60RF001419",87,3,83,0,0,0,0,1
"39419","60RF001420",203,7,187,1,3,0,1,4
"39420","60RF001421",146,10,136,0,0,0,0,0
"39421","60RF001422",141,4,136,0,0,0,0,1
"39422","60RF001423",127,5,121,0,0,0,0,1
"39423","60RF001424",85,1,80,0,2,1,0,1
"39424","60RF001425",78,4,71,0,0,0,0,3
"39425","60RF001426",125,4,120,0,0,1,0,0
"39426","60RF001427",125,2,120,0,1,0,1,1
"39427","60RF001428",135,1,129,0,4,1,0,0
"39428","60RF001429",93,1,90,0,0,0,1,1
"39429","60RF001430",181,4,174,0,0,0,0,3
"39430","60RF001431",120,4,115,0,0,0,0,1
"39431","60RF001432",163,7,150,0,0,2,0,4
"39432","60RF001433",96,2,92,0,0,0,0,2
"39433","60RF001434",90,2,87,0,1,0,0,0
"39434","60RF001435",124,1,121,0,0,0,0,2
"39435","60RF001436",143,5,135,0,0,1,0,2
"39436","60RF001437",111,6,104,0,0,1,0,0
"39437","60RF001438",119,3,116,0,0,0,0,0
"39438","60RF001439",143,5,138,0,0,0,0,0
"39439","60RF001440",124,3,121,0,0,0,0,0
"39440","60RF001441",126,0,119,0,3,0,1,3
"39441","60RF001442",89,0,88,1,0,0,0,0
"39442","60RF001443",170,6,162,1,0,0,1,0
"39443","60RF001444",82,0,81,0,0,0,0,1
"39444","60RF001445",55,1,54,0,0,0,0,0
"39445","60RF001446",169,2,161,0,2,1,0,3
"39446","60RF001447",222,10,209,0,0,1,0,2
"39447","60RF001448",207,7,197,1,0,1,0,1
"39448","60RF001449",170,2,164,0,0,0,0,4
"39449","60RF001450",114,3,111,0,0,0,0,0
"39450","60RF001451",147,1,144,0,0,0,0,2
"39451","60RF001452",143,6,137,0,0,0,0,0
"39452","60RF001453",143,3,138,1,0,1,0,0
"39453","60RF001454",127,1,124,0,0,2,0,0
"39454","60RF001455",139,9,124,1,1,1,0,3
"39455","60RF001456",98,0,97,0,1,0,0,0
"39456","60RF001457",78,0,78,0,0,0,0,0
"39457","60RF001458",185,2,179,0,2,2,0,0
"39458","60RF001459",121,1,120,0,0,0,0,0
"39459","60RF001460",147,2,144,0,0,0,0,1
"39460","60RF001461",151,5,145,0,0,1,0,0
"39461","60RF001462",117,1,116,0,0,0,0,0
"39462","60RF001463",127,2,123,0,0,2,0,0
"39463","60RF001464",103,2,101,0,0,0,0,0
"39464","60RF001465",99,0,96,0,0,0,3,0
"39465","60RF001466",129,2,126,0,0,0,0,1
"39466","60RF001467",122,6,116,0,0,0,0,0
"39467","60RF001468",72,5,67,0,0,0,0,0
"39468","60RF001469",194,6,183,0,1,0,1,3
"39469","60RF001470",194,5,185,0,0,1,0,3
"39470","60RF001471",123,4,114,0,0,0,0,5
"39471","60RF001472",130,2,126,0,1,0,0,1
"39472","60RF001473",132,4,124,0,0,0,3,1
"39473","60RF001474",141,4,137,0,0,0,0,0
"39474","60RF001475",142,3,133,0,0,3,1,2
"39475","60RF001476",61,0,59,0,0,0,1,1
"39476","60RF001477",98,0,97,0,0,0,0,1
"39477","60RF001478",105,0,103,0,2,0,0,0
"39478","60RF001479",133,2,130,0,0,1,0,0
"39479","60RF001480",87,4,83,0,0,0,0,0
"39480","60RF001481",140,3,133,0,0,0,0,4
"39481","60RF001482",153,4,147,1,0,0,1,0
"39482","60RF001483",150,6,141,1,0,1,1,0
"39483","60RF001484",100,4,93,1,0,2,0,0
"39484","60RF001485",150,5,140,0,0,4,0,1
"39485","60RF001486",106,4,101,0,0,0,0,1
"39486","60RF001487",61,2,59,0,0,0,0,0
"39487","60RF001488",124,3,119,0,0,1,1,0
"39488","60RF001489",70,2,67,0,0,0,1,0
"39489","60RF001490",152,4,145,2,1,0,0,0
"39490","60RF001491",147,3,144,0,0,0,0,0
"39491","60RF001492",173,5,167,0,0,0,1,0
"39492","60RF001493",208,5,196,1,2,1,1,2
"39493","60RF001494",88,1,87,0,0,0,0,0
"39494","60RF001495",129,1,127,0,0,0,0,1
"39495","60RF001496",121,1,120,0,0,0,0,0
"39496","60RF001497",106,4,102,0,0,0,0,0
"39497","60RF001498",54,2,52,0,0,0,0,0
"39498","60RF001499",130,5,121,0,1,2,0,1
"39499","60RF001500",116,3,108,1,0,0,0,4
"39500","60RF001501",167,5,162,0,0,0,0,0
"39501","60RF001502",133,4,129,0,0,0,0,0
"39502","60RF001503",92,3,87,0,2,0,0,0
"39503","60RF001504",103,2,98,0,0,2,0,1
"39504","60RF001505",57,1,54,1,0,1,0,0
"39505","60RF001506",89,2,84,0,1,0,0,2
"39506","60RF001507",140,5,132,1,0,0,0,2
"39507","60RF001508",84,0,83,0,0,1,0,0
"39508","60RF001509",116,3,111,0,1,1,0,0
"39509","60RF001510",125,3,122,0,0,0,0,0
"39510","60RF001511",88,1,87,0,0,0,0,0
"39511","60RF001512",144,2,141,0,1,0,0,0
"39512","60RF001513",122,5,113,0,2,0,1,1
"39513","60RF001514",135,3,129,1,0,0,2,0
"39514","60RF001515",169,4,164,0,0,0,1,0
"39515","60RF001516",115,2,113,0,0,0,0,0
"39516","60RF001517",131,0,130,0,0,0,0,1
"39517","60RF001518",99,2,96,0,0,0,0,1
"39518","60RF001519",92,2,90,0,0,0,0,0
"39519","60RF001520",96,4,89,1,0,0,0,2
"39520","60RF001521",94,2,90,0,1,1,0,0
"39521","60RF001522",103,4,99,0,0,0,0,0
"39522","60RF001523",119,2,116,0,1,0,0,0
"39523","60RF001524",107,2,105,0,0,0,0,0
"39524","60RF001525",109,1,107,0,0,1,0,0
"39525","60RF001526",106,2,102,0,1,1,0,0
"39526","60RF001527",103,1,102,0,0,0,0,0
"39527","60RF001528",109,3,106,0,0,0,0,0
"39528","60RF001529",121,2,119,0,0,0,0,0
"39529","60RF001530",130,5,123,0,0,0,1,1
"39530","60RF001531",92,2,89,0,0,0,1,0
"39531","60RF001532",130,0,129,0,0,0,0,1
"39532","60RF001533",73,0,73,0,0,0,0,0
"39533","60RF001534",109,0,106,0,0,0,1,2
"39534","60RF001535",101,3,95,0,1,0,2,0
"39535","60RF001536",69,1,66,0,0,0,0,2
"39536","60RF001537",115,0,112,0,1,1,1,0
"39537","60RF001538",92,5,84,3,0,0,0,0
"39538","60RF001539",116,1,114,0,0,1,0,0
"39539","60RF001540",55,3,49,1,0,0,0,2
"39540","60RF001541",131,4,126,0,0,1,0,0
"39541","60RF001542",56,1,55,0,0,0,0,0
"39542","60RF001543",101,3,98,0,0,0,0,0
"39543","60RF001544",143,1,134,0,0,0,0,8
"39544","60RF001545",114,2,112,0,0,0,0,0
"39545","60RF001546",87,5,81,1,0,0,0,0
"39546","60RF001547",64,2,61,0,1,0,0,0
"39547","60RF001548",74,0,72,0,0,0,2,0
"39548","60RF001549",139,4,131,1,0,1,0,2
"39549","60RF001550",150,1,145,0,2,1,0,1
"39550","60RF001551",171,2,166,0,0,3,0,0
"39551","60RF001552",162,4,157,0,0,0,0,1
"39552","60RF001553",98,7,91,0,0,0,0,0
"39553","60RF001554",78,6,70,0,0,1,1,0
"39554","60RF001555",123,4,118,1,0,0,0,0
"39555","60RF001556",158,2,151,1,0,0,1,3
"39556","60RF001557",99,2,95,0,0,0,2,0
"39557","60RF001558",120,3,111,0,0,0,1,5
"39558","60RF001559",103,1,100,1,0,0,0,1
"39559","60RF001560",197,3,190,0,0,0,1,3
"39560","60RF001561",99,4,92,0,1,0,2,0
"39561","60RF001562",82,0,81,0,1,0,0,0
"39562","60RF001563",184,6,177,0,0,0,0,1
"39563","60RF001564",111,4,106,0,0,1,0,0
"39564","60RF001565",79,4,73,1,0,0,1,0
"39565","60RF001566",59,3,54,0,0,0,1,1
"39566","60RF001567",118,2,113,0,1,0,0,2
"39567","60RF001568",105,2,100,1,0,0,1,1
"39568","60RF001569",97,5,90,0,0,0,2,0
"39569","60RF001570",121,4,114,0,0,1,0,2
"39570","60RF001571",139,9,126,0,0,0,2,2
"39571","60RF001572",123,15,106,0,1,1,0,0
"39572","60RF001573",135,4,131,0,0,0,0,0
"39573","60RF001574",138,2,132,3,0,1,0,0
"39574","60RF001575",92,3,88,0,1,0,0,0
"39575","60RF001576",61,1,58,0,2,0,0,0
"39576","60RF001577",89,1,87,0,0,0,0,1
"39577","60RF001578",90,3,82,0,0,0,0,5
"39578","60RF001579",117,2,111,1,1,0,1,1
"39579","60RF001580",98,2,91,0,0,0,0,5
"39580","60RF001581",189,3,186,0,0,0,0,0
"39581","60RF001582",108,5,103,0,0,0,0,0
"39582","60RF001583",152,3,146,0,0,1,1,1
"39583","60RF001584",164,3,160,0,0,0,1,0
"39584","60RF001585",204,7,189,0,0,2,2,4
"39585","60RF001586",103,4,98,0,0,0,0,1
"39586","60RF001587",149,2,146,0,0,0,0,1
"39587","60RF001588",91,0,90,0,0,0,0,1
"39588","60RF001589",150,3,147,0,0,0,0,0
"39589","60RF001590",197,6,190,0,0,0,1,0
"39590","60RF001591",133,1,132,0,0,0,0,0
"39591","60RF001592",127,2,123,0,0,1,0,1
"39592","60RF001593",123,6,117,0,0,0,0,0
"39593","60RF001594",126,2,123,0,1,0,0,0
"39594","60RF001595",106,2,104,0,0,0,0,0
"39595","60RF001596",142,1,134,0,1,5,0,1
"39596","60RF001597",98,2,96,0,0,0,0,0
"39597","60RF001598",170,14,154,0,0,1,0,1
"39598","60RF001599",127,5,118,0,0,1,0,3
"39599","60RF001600",280,10,258,1,0,1,1,9
"39600","60RF001601",190,6,179,0,0,0,0,5
"39601","60RF001602",163,6,152,0,1,1,0,3
"39602","60RF001603",135,2,127,0,1,0,0,5
"39603","60RF001604",92,4,85,0,1,0,2,0
"39604","60RF001605",122,4,116,0,0,0,0,2
"39605","60RF001606",104,0,104,0,0,0,0,0
"39606","60RF001607",203,6,185,1,1,0,0,10
"39607","60RF001608",184,8,156,0,2,1,2,15
"39608","60RF001609",151,9,132,0,0,0,1,9
"39609","60RF001610",223,5,213,0,0,0,0,5
"39610","60RF001611",142,10,126,0,0,0,2,4
"39611","60RF001612",64,1,63,0,0,0,0,0
"39612","60RF001613",182,14,165,0,0,0,0,3
"39613","60RF001614",143,6,129,0,3,1,0,4
"39614","60RF001615",116,12,101,0,1,0,0,2
"39615","60RF001616",132,8,124,0,0,0,0,0
"39616","60RF001617",143,6,134,0,0,0,2,1
"39617","60RF001618",130,6,121,0,0,0,3,0
"39618","60RF001619",109,7,97,0,1,1,0,3
"39619","60RF001620",80,1,79,0,0,0,0,0
"39620","60RF001621",104,5,98,0,0,1,0,0
"39621","60RF001622",128,4,120,0,0,0,1,3
"39622","60RF001623",123,1,117,0,2,0,0,3
"39623","60RF001624",66,5,60,0,0,0,1,0
"39624","60RF001625",149,6,139,0,2,0,1,1
"39625","60RF001626",131,8,120,0,1,0,0,2
"39626","60RF001627",117,5,109,0,1,1,0,1
"39627","60RF001628",139,9,127,0,0,1,1,1
"39628","60RF001629",97,1,93,0,2,0,0,1
"39629","60RF001630",74,3,68,0,0,0,2,1
"39630","60RF001631",148,3,142,0,0,1,0,2
"39631","60RF001632",198,5,188,0,0,0,2,3
"39632","60RF001633",189,2,178,1,0,3,2,3
"39633","60RF001634",89,9,78,0,0,0,0,2
"39634","60RF001635",215,9,194,0,0,0,1,11
"39635","60RF001636",189,3,184,0,0,1,0,1
"39636","60RF001637",197,4,186,1,0,0,0,6
"39637","60RF001638",161,5,148,1,0,1,3,3
"39638","60RF001639",188,5,180,0,0,1,1,1
"39639","60RF001640",96,1,94,0,0,1,0,0
"39640","60RF001641",118,2,115,0,1,0,0,0
"39641","60RF001642",77,0,77,0,0,0,0,0
"39642","60RF001643",128,0,125,0,0,0,2,1
"39643","60RF001644",100,2,97,1,0,0,0,0
"39644","60RF001645",88,0,88,0,0,0,0,0
"39645","60RF001646",77,2,74,0,0,1,0,0
"39646","60RF001647",112,2,108,0,0,1,0,1
"39647","60RF001648",175,2,171,0,1,1,0,0
"39648","60RF001649",208,9,198,0,0,0,0,1
"39649","60RF001650",144,5,137,2,0,0,0,0
"39650","60RF001651",116,2,114,0,0,0,0,0
"39651","60RF001652",152,0,151,0,1,0,0,0
"39652","60RF001653",103,5,96,1,0,0,1,0
"39653","60RF001654",175,6,167,2,0,0,0,0
"39654","60RF001655",116,3,109,0,0,0,2,2
"39655","60RF001656",100,1,98,0,0,0,1,0
"39656","60RF001657",137,2,132,1,0,0,2,0
"39657","60RF001658",121,3,115,0,0,0,0,3
"39658","60RF001659",203,1,202,0,0,0,0,0
"39659","60RF001660",124,4,118,0,1,0,0,1
"39660","60RF001661",113,1,110,0,0,0,2,0
"39661","60RF001662",134,1,132,1,0,0,0,0
"39662","60RF001663",111,3,107,0,1,0,0,0
"39663","60RF001664",107,3,103,1,0,0,0,0
"39664","60RF001665",136,3,133,0,0,0,0,0
"39665","60RF001666",148,2,141,2,0,0,0,3
"39666","60RF001667",83,1,79,0,0,0,2,1
"39667","60RF001668",161,10,143,0,0,0,0,8
"39668","60RF001669",102,3,97,0,0,0,1,1
"39669","60RF001670",211,6,202,1,0,0,1,1
"39670","60RF001671",169,3,164,0,0,0,1,1
"39671","60RF001672",183,5,178,0,0,0,0,0
"39672","60RF001673",126,0,125,1,0,0,0,0
"39673","60RF001674",61,1,59,0,0,1,0,0
"39674","60RF001675",58,2,56,0,0,0,0,0
"39675","60RF001676",59,2,55,0,0,0,0,2
"39676","60RF001677",110,5,103,0,0,0,0,2
"39677","60RF001678",96,0,95,0,0,0,0,1
"39678","60RF001679",163,5,152,1,0,0,3,2
"39679","60RF001680",140,8,131,0,0,0,0,1
"39680","60RF001681",169,7,162,0,0,0,0,0
"39681","60RF001682",111,2,106,0,2,0,0,1
"39682","60RF001683",123,1,122,0,0,0,0,0
"39683","60RF001684",180,5,168,1,0,1,3,2
"39684","60RF001685",81,3,77,0,0,0,1,0
"39685","60RF001686",64,2,61,0,0,0,0,1
"39686","60RF001687",84,6,75,0,3,0,0,0
"39687","60RF001688",98,1,95,0,0,1,0,1
"39688","60RF001689",98,6,89,0,2,0,0,1
"39689","60RF001690",93,1,91,0,0,1,0,0
"39690","60RF001691",123,4,118,0,0,0,1,0
"39691","60RF001692",94,3,91,0,0,0,0,0
"39692","60RF001693",123,9,111,0,2,1,0,0
"39693","60RF001694",191,15,163,0,0,1,5,7
"39694","60RF001695",107,1,106,0,0,0,0,0
"39695","60RF001696",137,12,125,0,0,0,0,0
"39696","60RF001697",180,9,165,1,0,0,2,3
"39697","60RF001698",184,13,166,0,0,0,1,4
"39698","60RF001699",198,12,186,0,0,0,0,0
"39699","60RF001700",102,10,87,1,0,1,1,2
"39700","60RF001701",232,6,219,0,0,0,1,6
"39701","60RF001702",180,9,164,0,1,1,2,3
"39702","60RF001703",116,1,115,0,0,0,0,0
"39703","60RF001704",124,7,115,0,0,0,2,0
"39704","60RF001705",125,1,118,0,2,0,1,3
"39705","60RF001706",145,3,139,1,0,0,0,2
"39706","60RF001707",97,8,87,0,0,0,0,2
"39707","60RF001708",194,10,181,0,1,0,0,2
"39708","60RF001709",137,6,124,0,0,1,2,4
"39709","60RF001710",220,13,206,0,0,0,0,1
"39710","60RF001711",185,8,176,0,0,0,0,1
"39711","60RF001712",90,2,84,0,0,0,0,4
"39712","60RF001713",182,11,161,1,1,0,1,7
"39713","60RF001714",188,11,165,1,2,0,2,7
"39714","60RF001715",97,7,87,0,0,0,2,1
"39715","60RF001716",100,3,93,0,0,2,0,2
"39716","60RF001717",137,3,128,0,0,0,0,6
"39717","60RF001718",112,6,102,1,0,0,0,3
"39718","60RF001719",217,10,201,0,1,1,0,4
"39719","60RF001720",139,3,131,0,0,0,0,5
"39720","60RF001721",160,7,151,0,0,0,0,2
"39721","60RF001722",194,10,172,0,2,0,2,8
"39722","60RF001723",126,9,115,0,0,0,0,2
"39723","60RF001724",146,3,137,0,1,0,2,3
"39724","60RF001725",121,11,106,0,1,0,1,2
"39725","60RF001726",130,6,116,0,0,1,3,4
"39726","60RF001727",100,1,96,0,1,0,1,1
"39727","60RF001728",79,0,78,0,0,0,0,1
"39728","60RF001729",175,2,172,0,0,1,0,0
"39729","60RF001730",198,8,186,0,0,1,3,0
"39730","60RF001731",96,5,89,0,0,0,1,1
"39731","60RF001732",123,2,117,1,0,0,0,3
"39732","60RF001733",134,6,125,1,0,1,1,0
"39733","60RF001734",144,5,136,1,1,1,0,0
"39734","60RF001735",195,5,190,0,0,0,0,0
"39735","60RF001736",91,3,88,0,0,0,0,0
"39736","60RF001737",124,3,119,0,0,0,0,2
"39737","60RF001738",75,2,73,0,0,0,0,0
"39738","60RF001739",123,3,116,1,1,1,0,1
"39739","60RF001740",115,0,112,0,0,3,0,0
"39740","60RF001741",94,1,93,0,0,0,0,0
"39741","60RF001742",180,2,176,0,0,1,0,1
"39742","60RF001743",84,2,82,0,0,0,0,0
"39743","60RF001744",176,0,171,0,1,0,1,3
"39744","60RF001745",111,1,110,0,0,0,0,0
"39745","60RF001746",109,8,101,0,0,0,0,0
"39746","60RF001747",106,0,103,0,0,0,2,1
"39747","60RF001748",165,3,159,1,0,0,2,0
"39748","60RF001749",119,3,116,0,0,0,0,0
"39749","60RF001750",107,2,103,0,0,0,0,2
"39750","60RF001751",78,1,77,0,0,0,0,0
"39751","60RF001752",178,4,171,0,1,0,2,0
"39752","60RF001753",163,2,159,0,0,1,0,1
"39753","60RF001754",172,2,167,0,1,0,0,2
"39754","60RF001755",111,2,107,1,0,0,1,0
"39755","60RF001756",148,2,146,0,0,0,0,0
"39756","60RF001757",111,3,106,0,1,0,1,0
"39757","60RF001758",171,4,167,0,0,0,0,0
"39758","60RF001759",187,4,182,0,0,0,0,1
"39759","60RF001760",115,9,102,0,2,0,0,2
"39760","60RF001761",126,5,119,0,0,1,1,0
"39761","60RF001762",122,6,116,0,0,0,0,0
"39762","60RF001763",130,4,124,0,0,0,0,2
"39763","60RF001764",116,5,103,0,0,0,0,8
"39764","60RF001765",106,6,93,1,1,1,1,3
"39765","60RF001766",100,1,92,0,0,0,4,3
"39766","60RF001767",188,4,174,0,0,2,4,4
"39767","60RF001768",83,1,82,0,0,0,0,0
"39768","60RF001769",191,4,179,1,1,0,0,6
"39769","60RF001770",85,0,85,0,0,0,0,0
"39770","60RF001771",131,1,127,0,0,1,1,1
"39771","60RF001772",126,3,119,0,0,1,3,0
"39772","60RF001773",151,6,136,0,2,1,0,6
"39773","60RF001774",146,5,141,0,0,0,0,0
"39774","60RF001775",66,1,63,0,0,0,2,0
"39775","60RF001776",94,5,89,0,0,0,0,0
"39776","60RF001777",126,4,118,0,0,1,1,2
"39777","60RF001778",100,4,95,0,0,0,0,1
"39778","60RF001779",90,1,88,0,0,1,0,0
"39779","60RF001780",281,8,266,0,1,1,0,5
"39780","60RF001781",100,4,94,0,0,0,0,2
"39781","60RF001782",124,0,124,0,0,0,0,0
"39782","60RF001783",170,9,155,0,0,0,0,6
"39783","60RF001784",104,4,99,0,0,0,0,1
"39784","60RF001785",112,3,106,0,0,3,0,0
"39785","60RF001786",147,3,140,0,0,1,0,3
"39786","60RF001787",155,2,153,0,0,0,0,0
"39787","60RF001788",124,4,119,0,0,0,1,0
"39788","60RF001789",114,1,112,0,0,0,0,1
"39789","60RF001790",104,0,103,0,1,0,0,0
"39790","60RF001791",151,5,146,0,0,0,0,0
"39791","60RF001792",166,6,158,0,0,1,0,1
"39792","60RF001793",166,4,160,0,1,0,0,1
"39793","60RF001794",127,4,121,0,0,1,0,1
"39794","60RF001795",113,3,109,0,0,0,0,1
"39795","60RF001796",87,4,83,0,0,0,0,0
"39796","60RF001797",100,4,94,0,0,0,0,2
"39797","60RF001798",58,1,55,0,0,0,1,1
"39798","60RF001799",86,5,78,0,1,0,0,2
"39799","60RF001800",135,2,131,0,0,0,0,2
"39800","60RF001801",119,0,118,1,0,0,0,0
"39801","60RF001802",124,7,110,0,0,0,0,7
"39802","60RF001803",123,2,117,0,1,0,0,3
"39803","60RF001804",119,4,110,1,0,0,1,3
"39804","60RF001805",107,1,102,0,2,0,0,2
"39805","60RF001806",127,6,106,0,1,1,1,12
"39806","60RF001807",88,6,73,0,1,1,3,4
"39807","60RF001808",53,3,48,0,0,0,0,2
"39808","60RF001809",100,4,96,0,0,0,0,0
"39809","60RF001810",108,4,103,0,1,0,0,0
"39810","60RF001811",64,4,58,0,1,1,0,0
"39811","60RF001812",107,0,104,2,0,0,0,1
"39812","60RF001813",88,1,84,0,0,0,1,2
"39813","60RF001814",145,4,141,0,0,0,0,0
"39814","60RF001815",87,2,85,0,0,0,0,0
"39815","60RF001816",166,10,154,0,1,0,0,1
"39816","60RF001817",110,4,105,0,0,0,1,0
"39817","60RF001818",110,5,104,0,1,0,0,0
"39818","60RF001819",124,3,121,0,0,0,0,0
"39819","60RF001820",106,2,103,0,0,0,0,1
"39820","60RF001821",109,5,101,2,1,0,0,0
"39821","60RF001822",139,1,134,0,0,0,1,3
"39822","60RF001823",106,1,105,0,0,0,0,0
"39823","60RF001824",115,7,108,0,0,0,0,0
"39824","60RF001825",95,1,93,0,0,1,0,0
"39825","60RF001826",101,2,97,0,1,0,1,0
"39826","60RF001827",103,2,96,2,0,0,1,2
"39827","60RF001828",170,7,163,0,0,0,0,0
"39828","60RF001829",131,2,127,0,1,0,1,0
"39829","60RF001830",86,2,83,0,0,0,1,0
"39830","60RF001831",163,6,150,1,0,0,1,5
"39831","60RF001832",112,6,103,1,0,0,0,2
"39832","60RF001833",89,3,85,0,0,0,0,1
"39833","60RF001834",130,1,125,0,0,0,1,3
"39834","60RF001835",95,4,89,0,0,0,1,1
"39835","60RF001836",85,2,82,0,0,0,1,0
"39836","60RF001837",99,3,93,0,0,0,0,3
"39837","60RF001838",151,2,149,0,0,0,0,0
"39838","60RF001839",105,3,94,0,1,0,0,7
"39839","60RF001840",138,9,127,0,0,0,0,2
"39840","60RF001841",128,2,125,0,0,1,0,0
"39841","60RF001842",175,11,162,0,1,0,1,0
"39842","60RF001843",128,1,126,0,0,1,0,0
"39843","60RF001844",87,2,85,0,0,0,0,0
"39844","60RF001845",118,8,110,0,0,0,0,0
"39845","60RF001846",103,1,99,2,0,0,1,0
"39846","60RF001847",114,4,105,0,4,0,0,1
"39847","60RF001848",85,6,78,0,0,1,0,0
"39848","60RF001849",94,0,89,0,0,1,0,4
"39849","60RF001850",159,12,143,2,1,0,0,1
"39850","60RF001851",155,3,149,1,1,0,0,1
"39851","60RF001852",157,7,148,0,0,0,1,1
"39852","60RF001853",106,8,94,0,1,0,2,1
"39853","60RF001854",79,0,77,1,0,0,0,1
"39854","60RF001855",161,5,135,0,0,0,4,17
"39855","60RF001856",71,2,66,0,0,0,0,3
"39856","60RF001857",132,5,114,2,1,0,0,10
"39857","60RF001858",122,8,103,0,4,1,0,6
"39858","60RF001859",60,3,51,1,0,1,0,4
"39859","60RF001860",132,9,119,0,0,1,1,2
"39860","60RF001861",111,5,97,0,4,0,3,2
"39861","60RF001862",131,2,126,0,1,0,1,1
"39862","60RF001863",146,6,138,0,0,0,1,1
"39863","60RF001864",65,6,55,0,1,0,0,3
"39864","60RF001865",140,9,124,1,0,0,1,5
"39865","60RF001866",138,4,128,1,0,0,0,5
"39866","60RF001867",171,12,152,0,1,0,3,3
"39867","60RF001868",117,6,108,0,0,0,2,1
"39868","60RF001869",136,11,115,0,1,2,2,5
"39869","60RF001870",98,6,86,0,0,0,0,6
"39870","60RF001871",175,9,159,0,0,2,2,3
"39871","60RF001872",167,4,158,0,0,1,0,4
"39872","60RF001873",175,7,164,0,0,1,1,2
"39873","60RF001874",141,7,127,1,1,0,0,5
"39874","60RF001875",179,7,167,0,1,0,1,3
"39875","60RF001876",148,1,138,0,2,2,3,2
"39876","60RF001877",111,0,110,0,0,1,0,0
"39877","60RF001878",123,5,113,0,1,2,0,2
"39878","60RF001879",92,1,90,1,0,0,0,0
"39879","60RF001880",79,2,74,0,0,0,0,3
"39880","60RF001881",104,3,96,2,1,0,1,1
"39881","60RF001882",85,6,74,0,0,2,0,3
"39882","60RF001883",91,4,84,1,0,0,0,2
"39883","60RF001884",90,4,85,1,0,0,0,0
"39884","60RF001885",120,2,118,0,0,0,0,0
"39885","60RF001886",191,4,184,0,0,2,0,1
"39886","60RF001887",146,5,138,0,1,1,1,0
"39887","60RF001888",100,3,96,0,1,0,0,0
"39888","60RF001889",198,4,190,2,0,0,1,1
"39889","60RF001890",141,3,137,0,0,0,0,1
"39890","60RF001891",107,3,101,0,1,1,0,1
"39891","60RF001892",139,5,128,1,1,0,3,1
"39892","60RF001893",86,1,85,0,0,0,0,0
"39893","60RF001894",80,10,68,0,0,0,0,2
"39894","60RF001895",118,4,113,0,0,0,1,0
"39895","60RF001896",139,1,134,1,1,1,0,1
"39896","60RF001897",155,5,147,0,0,0,3,0
"39897","60RF001898",147,9,131,1,2,1,0,3
"39898","60RF001899",133,3,127,0,2,0,0,1
"39899","60RF001900",105,1,104,0,0,0,0,0
"39900","60RF001901",138,2,134,1,0,1,0,0
"39901","60RF001902",104,6,95,0,0,0,2,1
"39902","60RF001903",163,9,150,0,0,0,1,3
"39903","60RF001904",84,4,77,0,0,0,1,2
"39904","60RF001905",93,7,84,0,0,0,2,0
"39905","60RF001906",206,13,183,2,1,0,0,7
"39906","60RF001907",80,8,67,1,2,1,0,1
"39907","60RF001908",166,11,148,0,0,0,4,3
"39908","60RF001909",97,4,85,0,1,1,1,5
"39909","60RF001910",88,3,53,1,0,0,0,31
"39910","60RF001911",106,7,99,0,0,0,0,0
"39911","60RF001912",107,3,104,0,0,0,0,0
"39912","60RF001913",133,4,126,0,1,0,1,1
"39913","60RF001914",94,2,89,0,0,2,0,1
"39914","60RF001915",131,7,115,1,1,2,1,4
"39915","60RF001916",137,10,121,0,4,0,0,2
"39916","60RF001917",126,10,111,0,2,0,2,1
"39917","60RF001918",114,3,110,0,0,0,1,0
"39918","60RF001919",125,4,118,0,0,0,2,1
"39919","60RF001920",194,11,175,0,1,0,0,7
"39920","60RF001921",150,4,140,0,0,0,1,5
"39921","60RF001922",167,7,156,0,0,0,0,4
"39922","60RF001923",147,9,136,1,0,0,0,1
"39923","60RF001924",128,11,108,0,0,5,1,3
"39924","60RF001925",136,3,129,0,3,1,0,0
"39925","60RF001926",106,4,101,0,1,0,0,0
"39926","60RF001927",92,7,79,0,1,1,2,2
"39927","60RF001928",112,6,97,0,0,0,1,8
"39928","60RF001929",106,6,83,0,0,0,2,15
"39929","60RF001930",83,2,77,0,0,1,0,3
"39930","60RF001931",151,11,136,0,1,1,0,2
"39931","60RF001932",123,6,115,0,1,0,0,1
"39932","60RF001933",63,3,53,1,0,0,0,6
"39933","60RF001934",72,6,63,2,0,0,1,0
"39934","60RF001935",148,11,135,0,0,0,0,2
"39935","60RF001936",74,1,71,0,0,1,0,1
